VER,2.3.7
REALVER,2.3.7
SN,D2246L018-28
OFFSET_TX,355,355,0,0,,,,
OFFSET_RX,355,0,0,355,,,,
FCENTER,28
DR,-9.0,13.0,2.0,21.0
COMDR,TX,Board,1,TBL,2.0,17.5
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,65,COM,0,CTRL,13,28,REF,0.151,1.941,MEAS,16.651,63.059
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,70,COM,0,CTRL,13,29,REF,0.284,0.699,MEAS,16.784,69.301
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,75,COM,0,CTRL,13,30,REF,0.233,0.877,MEAS,16.267,75.877
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,80,COM,0,CTRL,13,31,REF,0.175,2.045,MEAS,16.325,82.045
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,85,COM,0,CTRL,13,32,REF,0.046,3.463,MEAS,16.454,88.463
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,90,COM,0,CTRL,13,32,REF,0.046,1.537,MEAS,16.454,88.463
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,95,COM,0,CTRL,13,33,REF,0.184,0.057,MEAS,16.316,94.943
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,100,COM,0,CTRL,12,34,REF,0.149,0.901,MEAS,16.649,99.099
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,105,COM,0,CTRL,12,35,REF,0.008,0.201,MEAS,16.508,105.201
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,110,COM,0,CTRL,13,36,REF,0.012,0.17,MEAS,16.488,110.17
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,115,COM,0,CTRL,13,37,REF,0.131,1.655,MEAS,16.369,116.655
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,120,COM,0,CTRL,12,38,REF,0.215,0.866,MEAS,16.715,120.866
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,125,COM,0,CTRL,12,39,REF,0.065,1.693,MEAS,16.565,126.693
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,130,COM,0,CTRL,13,40,REF,0.079,1.415,MEAS,16.421,131.415
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,135,COM,0,CTRL,13,41,REF,0.202,2.333,MEAS,16.298,137.333
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,140,COM,0,CTRL,12,42,REF,0.112,2.651,MEAS,16.612,142.651
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,145,COM,0,CTRL,12,42,REF,0.112,2.349,MEAS,16.612,142.651
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,150,COM,0,CTRL,12,43,REF,0.054,1.299,MEAS,16.554,148.701
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,155,COM,0,CTRL,13,44,REF,0.017,1.447,MEAS,16.483,153.553
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,160,COM,0,CTRL,13,45,REF,0.107,0.643,MEAS,16.393,159.357
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,165,COM,0,CTRL,12,46,REF,0.21,0.375,MEAS,16.71,165.375
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,170,COM,0,CTRL,12,47,REF,0.128,1.118,MEAS,16.628,171.118
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,175,COM,0,CTRL,13,48,REF,0.034,0.84,MEAS,16.534,175.84
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,180,COM,0,CTRL,13,49,REF,0.106,1.35,MEAS,16.606,-178.65
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,185,COM,0,CTRL,13,50,REF,0.266,1.271,MEAS,16.234,-173.729
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,190,COM,0,CTRL,13,51,REF,0.116,2.497,MEAS,16.384,-167.503
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,195,COM,0,CTRL,13,52,REF,0.119,1.47,MEAS,16.619,-163.53
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,200,COM,0,CTRL,13,52,REF,0.119,3.53,MEAS,16.619,-163.53
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,205,COM,0,CTRL,13,54,REF,0.157,2.433,MEAS,16.343,-152.567
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,210,COM,0,CTRL,13,54,REF,0.157,2.567,MEAS,16.343,-152.567
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,215,COM,0,CTRL,13,55,REF,0.052,0.835,MEAS,16.448,-145.835
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,220,COM,0,CTRL,13,56,REF,0.03,1.401,MEAS,16.47,-141.401
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,225,COM,0,CTRL,13,57,REF,0.069,0.119,MEAS,16.569,-134.881
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,230,COM,0,CTRL,12,58,REF,0.195,0.305,MEAS,16.695,-129.695
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,235,COM,0,CTRL,12,59,REF,0.24,2.037,MEAS,16.74,-122.963
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,240,COM,0,CTRL,13,60,REF,0.08,0.044,MEAS,16.58,-120.044
DATA,TX,Board,1,Chip,1,Channel,1,TBL,GAIN,16.5,PHASE,245,COM,0,CTRL,13,61,REF,0.151,1.543,MEAS,16.651,-113.457
